Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp
"Running,2019-11-28 07:14:52,false,""Running"",""8,59"",""628"",""00:39:26"",""--"",""--"",""177"",""199"",""4:35"",""4:07"",""216"",""231"",""1,23"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:34.44"",""9"",""0,0"""
"Running,2019-11-27 08:25:59,false,""Running"",""0,63"",""37"",""00:02:49,1"",""--"",""--"",""177"",""193"",""4:30"",""4:07"",""10"",""1"",""1,26"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:00.00"",""1"",""0,0"""
"Running,2019-11-27 08:00:38,false,""Running"",""6,10"",""454"",""00:24:52"",""--"",""--"",""184"",""197"",""4:04"",""3:40"",""84"",""69"",""1,33"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:23.02"",""7"",""0,0"""
"Running,2019-11-27 07:28:36,false,""Running"",""6,21"",""462"",""00:31:06"",""--"",""--"",""175"",""192"",""5:00"",""4:28"",""236"",""255"",""1,14"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:57.99"",""7"",""0,0"""
"Running,2019-11-25 20:13:49,false,""Running"",""11,63"",""869"",""00:53:07"",""--"",""--"",""176"",""187"",""4:34"",""3:57"",""77"",""90"",""1,24"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:42.31"",""12"",""0,0"""
"Running,2019-11-24 20:56:15,false,""Running"",""8,75"",""632"",""00:42:50"",""--"",""--"",""175"",""190"",""4:54"",""3:59"",""12"",""17"",""1,17"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""03:18.75"",""9"",""0,0"""
"Running,2019-11-23 16:46:50,false,""Running"",""21,02"",""1.561"",""01:34:44"",""--"",""--"",""177"",""199"",""4:30"",""3:47"",""76"",""76"",""1,25"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:05.30"",""22"",""0,0"""
"Running,2019-11-22 06:55:43,false,""Running"",""17,82"",""1.312"",""01:17:53"",""--"",""--"",""180"",""201"",""4:22"",""3:33"",""181"",""184"",""1,26"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""00:27.62"",""48"",""0,0"""
"Running,2019-11-20 20:21:08,false,""Running"",""11,64"",""844"",""00:54:12"",""--"",""--"",""175"",""199"",""4:39"",""3:59"",""21"",""32"",""1,23"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:53.60"",""12"",""0,0"""
"Running,2019-11-19 20:08:52,false,""Running"",""16,49"",""1.201"",""01:14:50"",""--"",""--"",""178"",""213"",""4:32"",""3:41"",""69"",""62"",""1,24"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:34.55"",""17"",""0,0"""
"Running,2019-11-18 20:34:37,false,""Running"",""9,84"",""657"",""00:47:29"",""--"",""--"",""174"",""190"",""4:49"",""3:20"",""44"",""58"",""1,19"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""03:21.32"",""10"",""0,0"""
"Running,2019-11-16 13:25:00,false,""Running"",""20,43"",""1.520"",""01:37:14"",""--"",""--"",""174"",""191"",""4:45"",""4:09"",""67"",""79"",""1,21"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""02:04.97"",""21"",""0,0"""
"Running,2019-11-14 07:18:04,false,""Running"",""10,93"",""827"",""00:51:30"",""--"",""--"",""174"",""186"",""4:43"",""3:53"",""55"",""52"",""1,22"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""04:18.33"",""11"",""0,0"""
"Running,2019-11-13 07:12:06,false,""Running"",""8,98"",""682"",""00:42:13"",""--"",""--"",""175"",""224"",""4:42"",""4:06"",""29"",""33"",""1,22"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""04:26.04"",""9"",""0,0"""
"Running,2019-11-12 07:15:19,false,""Running"",""6,78"",""509"",""00:32:49"",""--"",""--"",""172"",""206"",""4:50"",""4:02"",""28"",""23"",""1,20"",""0,0"",""0,0"",""0,0"",""0,0"",""0,0"",""0:00"",""0,0"",""0:00"",""No"",""03:39.43"",""7"",""0,0"""
